,uniqid,d63,class,polorient,mediatrust,trustnom,trustallm,trustwebonly,trusttradm,qa6a_1,qa6a_2,qa6a_5,qa6a_3,qa6at,qa6a_4,d63,d15a,d1r2,d1,d11r1,d10,d1r1,d15a_r1,d11,d11r2,d15a_r2
2426,235898202,2,MiddleClass,Center,TrustWebOnly,0,0,0,1,1,3,1,1,2,2,2,13,2,5,1,1,3,1,44,4,4
2427,179295533,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,1,2,3,15,2,2,2,2,1,2,82,4,1
2428,357102610,3,MiddleClass,Center,TrustTrad,0,0,0,1,1,3,2,1,1,1,3,9,3,9,3,1,2,3,13,2,4
2429,295137761,1,LowerMiddle,Center,TrustTrad,0,0,0,0,2,1,1,1,3,1,1,0,3,1,4,1,1,3,81,4,7
2430,477597119,3,LowerMiddle,Center,TrustTrad,0,0,0,1,1,1,3,1,2,1,3,3,2,4,2,1,1,1,37,6,8
2431,109483900,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,13,4,2,2,1,3,2,65,4,1
2432,361071742,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,4,2,3,3,1,3,2,36,6,7
2433,232173494,3,LowerMiddle,FarLeft,TrustNone,1,0,0,1,2,2,1,1,3,3,3,0,2,5,3,1,3,1,56,4,6
2434,353555790,3,MiddleClass,Right,TrustTrad,1,0,0,1,1,1,2,1,1,1,3,2,4,5,2,1,1,2,85,2,8
2435,176567608,3,LowerMiddle,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,4,2,3,4,2,2,2,61,3,2
2436,232294259,3,MiddleClass,Center,TrustNone,0,0,0,1,1,3,1,1,3,2,3,1,3,8,1,1,3,2,93,5,1
2437,297339118,3,WorkingClass,Right,TrustAll,0,0,0,1,1,2,2,1,2,1,3,1,9,1,3,2,1,3,45,2,8
2438,420345783,2,WorkingClass,Left,TrustNone,1,0,0,1,2,2,3,2,3,2,2,0,3,9,3,1,2,3,93,5,7
2439,141126438,3,LowerMiddle,Center,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,0,2,3,3,1,3,1,98,2,4
2440,106398968,3,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,18,3,9,2,2,1,1,39,4,2
2441,445305590,3,MiddleClass,Left,TrustAll,0,0,0,1,1,1,2,1,1,1,3,0,2,3,4,1,1,2,79,4,2
2442,123267852,3,WorkingClass,Center,TrustAll,0,0,0,1,1,2,2,1,2,2,3,0,1,8,2,1,2,2,36,2,8
2443,251343041,3,WorkingClass,FarLeft,TrustNone,0,0,0,1,1,2,2,1,1,1,3,4,3,6,2,1,3,2,80,3,1
2444,64678006,3,MiddleClass,Center,TrustNone,0,0,0,1,2,1,2,1,2,1,3,5,2,5,3,1,3,3,21,3,4
2445,283366441,3,WorkingClass,Refused/DNt,TrustTrad,0,0,0,1,2,2,2,2,1,2,3,14,2,7,4,1,3,3,78,6,6
2446,310001730,3,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,8,5,6,3,1,2,2,89,5,2
2447,198489437,1,UpperMiddleClass,Left,TrustTrad,0,0,0,1,2,2,2,1,1,1,1,12,2,6,2,1,1,2,80,3,5
2448,401266981,1,MiddleClass,FarRight,TrustNone,0,0,0,1,2,2,2,1,3,1,1,6,9,2,1,2,3,3,49,6,6
2449,288656508,3,UpperMiddleClass,Center,TrustAll,0,0,0,1,1,1,2,1,1,1,3,12,2,5,4,2,2,2,16,2,2
2450,468661521,2,MiddleClass,Left,TrustTrad,0,0,0,1,1,3,1,2,1,2,2,10,1,4,1,1,3,3,50,6,6
2451,346964731,3,MiddleClass,Left,TrustAll,0,0,0,1,2,1,2,1,3,1,3,13,2,7,3,1,9,3,87,6,4
2452,34894604,1,WorkingClass,Left,TrustWebOnly,0,0,0,1,2,2,2,1,2,1,1,0,2,9,3,1,1,2,56,6,4
2453,379595160,3,WorkingClass,Left,TrustTrad,0,0,0,1,1,1,1,1,3,2,3,3,3,2,4,1,2,1,74,3,5
2454,257487188,3,MiddleClass,Right,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,19,2,3,2,1,3,2,44,2,1
2455,78126368,2,WorkingClass,FarRight,TrustWebOnly,0,0,0,0,2,1,3,1,3,2,2,12,9,2,4,2,2,3,92,6,7
2456,8796051,1,WorkingClass,Center,TrustWebOnly,0,0,0,1,2,2,2,2,2,2,1,16,9,98,2,1,2,3,47,4,7
2457,473927203,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,1,1,3,0,2,4,3,1,2,2,73,4,2
2458,394643916,3,LowerMiddle,Left,Other,0,0,0,1,1,1,2,1,2,2,3,0,2,3,4,1,1,2,29,4,5
2459,411877563,3,WorkingClass,FarLeft,TrustWebOnly,0,0,0,1,2,2,2,3,2,2,3,9,2,4,4,1,3,2,39,4,4
2460,280465855,1,UpperClass,Center,TrustTrad,0,0,0,1,2,2,2,1,1,2,1,4,2,5,1,1,1,1,17,5,4
2461,400423712,3,WorkingClass,Refused/DNt,TrustNone,0,0,0,0,2,2,2,2,3,2,3,15,3,5,4,1,1,3,95,6,4
2462,18931923,1,WorkingClass,FarRight,TrustNone,1,0,0,0,2,2,1,2,1,2,1,17,4,9,1,1,9,3,60,5,4
2463,342536974,5,UpperClass,Center,TrustNone,0,0,0,1,2,3,1,1,3,2,5,1,2,6,2,1,3,2,42,2,4
2464,305633388,3,UpperMiddleClass,Center,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,3,2,3,3,1,3,2,40,4,1
2465,429476042,4,UpperMiddleClass,Center,TrustTrad,0,0,0,1,1,1,1,1,2,1,4,2,3,3,4,1,3,2,81,2,2
2466,412950633,1,WorkingClass,Refused/DNt,TrustAll,1,0,0,0,2,1,2,1,3,1,1,15,2,97,1,2,9,1,37,5,5
2467,386964970,3,LowerMiddle,Left,TrustAll,0,0,0,1,1,1,1,1,2,1,3,10,2,5,3,2,2,3,9,5,2
2468,349592213,3,MiddleClass,Right,TrustTrad,0,0,0,1,1,1,1,1,1,1,3,4,3,6,2,2,3,2,26,2,2
2469,311340115,3,WorkingClass,Left,TrustNone,0,0,0,1,1,2,2,1,2,1,3,9,1,97,3,1,2,3,56,4,2
2470,314536349,3,UpperMiddleClass,Center,TrustAll,0,0,0,1,1,1,1,1,2,2,3,17,3,8,4,2,3,2,26,4,3
2471,166408741,3,UpperMiddleClass,Left,TrustNone,0,0,0,1,1,2,2,1,2,1,3,2,2,4,1,1,3,2,73,1,8
2472,111719657,4,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,1,1,4,14,3,2,3,1,1,2,39,3,5
2473,480089949,1,LowerMiddle,Left,TrustNone,0,0,0,0,1,1,1,3,2,2,1,2,1,2,3,1,2,2,85,4,6
2474,334528153,3,MiddleClass,Left,TrustAll,0,0,0,1,1,1,2,1,2,1,3,15,4,3,3,1,3,2,57,2,3
2475,46113266,3,WorkingClass,Left,TrustAll,0,0,0,1,1,1,2,1,2,2,3,6,2,7,3,1,1,2,61,6,2
2476,285329833,3,UpperMiddleClass,Center,Other,0,0,0,1,1,1,1,1,1,2,3,13,2,7,4,1,3,3,59,2,2
2477,420390500,3,WorkingClass,Refused/DNt,TrustNone,1,0,0,1,2,2,2,1,2,1,3,3,3,98,4,1,9,3,62,4,5
2478,360265845,1,WorkingClass,Refused/DNt,TrustWebOnly,1,0,0,0,2,2,3,3,3,3,1,3,9,4,4,2,2,3,97,6,6
2479,162932281,3,UpperClass,Right,TrustNone,0,0,0,0,3,1,2,1,3,1,3,4,5,98,3,1,1,2,86,3,4
2480,236377903,3,WorkingClass,Refused/DNt,TrustAll,0,0,0,1,1,2,1,2,2,1,3,18,4,98,2,2,3,2,65,2,6
2481,412747804,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,11,2,4,2,2,1,2,46,4,1
2482,468979328,3,WorkingClass,Left,TrustTrad,0,0,0,0,3,2,2,2,2,1,3,20,3,5,4,1,9,2,68,5,7
2483,448176080,3,LowerMiddle,Center,TrustTrad,0,0,0,1,2,2,2,2,2,1,3,2,2,2,4,1,2,1,64,2,7
2484,310271788,3,UpperMiddleClass,Center,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,10,2,9,3,1,3,2,73,1,4
2485,184449806,3,MiddleClass,Center,TrustAll,0,0,0,1,1,1,1,1,2,2,3,8,2,4,3,1,1,1,62,1,2
2486,480987336,3,WorkingClass,Left,TrustWebOnly,1,0,0,1,2,2,3,3,3,3,3,4,3,1,2,2,1,3,57,2,7
2487,448927299,3,WorkingClass,FarLeft,Other,0,0,0,0,1,2,2,2,2,2,3,14,1,5,2,1,3,3,64,2,4
2488,246987489,3,UpperClass,Center,TrustTrad,0,0,0,1,1,1,1,1,2,2,3,3,4,2,3,1,3,3,37,5,5
2489,205838307,3,MiddleClass,Left,TrustAll,0,0,0,1,1,1,2,1,2,1,3,1,2,6,4,1,2,2,63,6,1
2490,321600733,3,WorkingClass,Center,TrustAll,0,0,0,0,2,2,2,2,2,3,3,8,2,9,3,2,3,2,94,3,4
2491,86804775,1,MiddleClass,Refused/DNt,TrustNone,0,0,0,0,1,1,2,1,3,2,1,0,5,6,2,1,9,3,93,4,1
2492,271822616,4,UpperMiddleClass,FarRight,TrustTrad,0,0,0,1,1,1,1,1,2,1,4,-1,4,6,2,1,1,3,67,5,8
2493,287205891,5,LowerMiddle,Left,TrustAll,0,0,0,1,2,2,2,1,3,2,5,0,3,4,3,1,3,1,81,2,6
2494,124163820,3,MiddleClass,Center,TrustAll,0,0,0,1,2,2,3,1,3,1,3,21,2,7,3,1,9,1,44,5,2
2495,263783740,1,WorkingClass,Refused/DNt,TrustNone,1,0,0,0,2,2,1,2,3,3,1,5,9,6,3,1,3,3,62,5,4
2496,236753393,3,LowerMiddle,Center,TrustNone,0,0,0,1,1,1,1,1,3,2,3,0,2,9,2,1,2,2,99,2,7
2497,250625342,1,MiddleClass,Center,TrustNone,0,0,0,0,2,2,2,2,1,1,1,3,2,6,1,1,2,2,77,3,3
2498,142028085,3,LowerMiddle,Left,TrustNone,0,0,0,1,3,1,2,1,2,1,3,0,5,98,2,1,1,2,40,4,1
2499,63894897,1,UpperMiddleClass,Center,TrustNone,0,0,0,0,2,2,2,1,2,3,1,19,9,4,3,1,3,2,59,4,8
2500,425316994,1,MiddleClass,FarRight,TrustAll,0,0,0,1,1,2,2,2,3,2,1,19,2,7,4,2,1,3,69,4,2
2501,284987306,3,LowerMiddle,Right,TrustAll,1,0,0,0,2,2,2,1,2,1,3,12,2,8,3,1,2,1,75,2,5
2502,432014286,3,MiddleClass,Left,TrustTrad,1,0,0,1,2,2,1,3,2,1,3,4,1,1,2,1,1,3,69,5,4
2503,83518723,1,MiddleClass,Refused/DNt,TrustWebOnly,1,0,0,0,1,2,3,2,1,3,1,0,9,10,3,1,1,3,95,4,4
2504,69495006,4,UpperMiddleClass,FarLeft,TrustTrad,0,0,0,1,1,1,1,1,2,1,4,16,2,8,2,1,1,3,25,4,7
2505,165310268,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,2,1,1,2,3,3,4,9,6,4,1,3,3,49,2,7
2506,477053824,4,WorkingClass,Center,TrustTrad,0,0,0,1,2,1,1,3,3,1,4,1,1,9,3,1,2,3,88,4,7
2507,469186640,3,MiddleClass,Right,TrustTrad,0,0,0,1,2,1,2,1,2,1,3,-1,2,3,3,1,2,2,27,5,1
2508,27850112,3,MiddleClass,FarRight,TrustTrad,0,0,0,1,2,1,1,3,1,1,3,11,2,6,4,1,1,2,90,4,4
2509,445905285,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,2,2,2,2,2,3,13,4,2,2,1,1,1,38,3,7
2510,447824918,3,MiddleClass,Right,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,0,2,4,3,2,1,1,55,4,8
2511,67239941,3,MiddleClass,Center,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,2,4,3,1,1,2,1,64,3,2
2512,234370101,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,2,3,11,4,3,2,1,2,3,20,4,4
2513,359885574,4,UpperMiddleClass,Center,TrustTrad,0,0,0,1,2,1,2,1,2,1,4,10,2,6,3,1,3,2,18,4,2
2514,406796672,3,MiddleClass,FarLeft,TrustAll,0,0,0,1,2,2,1,2,3,1,3,0,3,6,2,1,1,3,39,1,2
2515,100359378,1,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,1,1,1,6,4,4,1,1,3,2,71,4,2
2516,229092505,3,MiddleClass,Right,TrustTrad,0,0,1,1,2,2,1,1,2,1,3,9,4,8,3,1,3,2,31,5,2
2517,198460380,4,WorkingClass,FarRight,TrustAll,0,0,0,0,2,2,2,1,2,2,4,0,2,1,3,1,2,2,75,3,4
2518,268750650,1,MiddleClass,FarLeft,TrustWebOnly,0,0,0,1,1,2,1,3,2,1,1,0,1,1,2,1,3,1,53,4,7
2519,238058124,3,MiddleClass,Right,TrustAll,0,0,0,0,1,1,3,2,2,1,3,13,3,2,3,1,3,1,55,2,8
2520,234945224,3,LowerMiddle,Center,TrustNone,0,0,0,0,2,2,2,2,3,1,3,18,4,10,4,1,2,3,92,1,7
2521,159471595,3,WorkingClass,FarLeft,TrustTrad,1,0,0,0,2,3,2,2,2,1,3,14,3,5,3,1,2,1,33,2,8
2522,465877397,3,WorkingClass,Left,TrustTrad,0,0,0,0,1,2,1,1,2,1,3,12,5,10,1,1,3,3,86,6,3
2523,370771297,3,MiddleClass,Left,TrustNone,0,0,0,1,1,1,1,2,2,2,3,0,4,98,2,1,2,2,80,4,4
2524,10375721,3,MiddleClass,FarLeft,TrustAll,0,0,0,1,1,2,2,1,2,2,3,3,5,7,3,1,2,2,32,5,8
2525,94076191,3,WorkingClass,Center,TrustNone,0,0,0,0,2,1,2,3,3,1,3,4,4,97,3,2,1,1,49,4,4
2526,272912857,3,MiddleClass,Left,TrustTrad,0,0,0,0,1,1,1,2,3,1,3,17,4,9,2,1,1,2,39,3,6
2527,-19935222,3,LowerMiddle,Left,TrustAll,0,0,0,0,1,2,2,1,1,1,3,2,2,2,1,2,3,3,37,4,1
2528,180697471,3,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,2,3,3,2,9,2,1,2,2,79,2,1
2529,434476120,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,4,2,6,2,1,3,2,78,6,2
2530,43533758,3,MiddleClass,FarRight,TrustTrad,0,0,0,0,2,2,1,2,3,1,3,4,3,9,2,2,2,1,29,4,4
2531,447278320,3,LowerMiddle,Center,TrustNone,1,0,0,1,1,1,2,2,2,1,3,18,3,8,2,2,9,3,27,6,1
2532,358420509,1,MiddleClass,Refused/DNt,TrustTrad,1,0,0,0,2,2,1,1,3,2,1,14,5,4,2,1,9,2,66,4,6
2533,209937602,1,LowerMiddle,Refused/DNt,TrustNone,0,0,0,0,2,2,2,2,3,2,1,4,4,1,3,2,1,2,100,3,5
2534,113292916,1,WorkingClass,Center,TrustNone,1,0,0,0,2,2,3,2,3,3,1,18,3,98,4,2,9,3,32,2,6
2535,51917683,2,WorkingClass,FarRight,TrustNone,1,0,0,1,2,2,2,1,3,1,2,14,2,2,1,2,1,3,34,5,4
2536,243503079,3,MiddleClass,FarRight,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,13,2,6,2,1,2,2,88,3,2
2537,269011395,2,WorkingClass,Left,TrustNone,1,0,0,1,2,3,2,2,3,1,2,0,2,1,2,1,2,2,56,3,4
2538,125944491,3,WorkingClass,Left,TrustTrad,0,0,0,1,2,2,1,1,2,3,3,2,2,6,1,1,3,3,58,3,1
2539,298839938,3,MiddleClass,Left,TrustNone,0,0,0,0,2,2,2,2,2,3,3,-1,2,98,3,1,1,3,57,4,4
2540,270260635,1,MiddleClass,Center,Other,0,0,0,0,3,2,1,2,3,1,1,4,5,9,2,2,3,3,83,2,7
2541,302211121,3,WorkingClass,Center,TrustAll,0,0,0,1,1,1,1,1,2,2,3,4,1,4,2,1,3,2,59,2,8
2542,480777530,1,WorkingClass,FarLeft,TrustNone,0,0,0,0,2,2,1,2,3,2,1,17,5,6,2,2,2,2,33,5,1
2543,124841879,1,LowerMiddle,Center,TrustNone,0,0,0,0,2,2,1,2,2,2,1,13,3,9,2,1,1,2,53,6,6
2544,280214105,3,UpperClass,Right,TrustAll,0,0,0,1,3,1,2,1,1,1,3,4,2,2,4,1,1,3,79,4,5
2545,444657628,1,WorkingClass,Center,TrustAll,1,0,1,0,2,2,3,2,2,1,1,0,1,4,3,1,2,3,71,2,7
2546,443034833,2,WorkingClass,Right,TrustAll,0,0,0,1,1,1,2,1,1,1,2,3,4,7,3,1,2,2,51,4,6
2547,469591748,3,MiddleClass,Left,TrustTrad,0,0,0,1,2,1,2,1,2,1,3,15,2,7,3,2,3,2,49,5,8
2548,377458448,1,WorkingClass,Right,TrustNone,0,0,0,0,3,2,2,2,3,1,1,4,9,5,1,2,2,3,63,5,5
2549,479424246,3,UpperClass,Center,TrustTrad,0,0,0,1,1,2,2,1,2,2,3,0,1,5,2,2,2,2,68,1,8
2550,179288274,3,LowerMiddle,FarLeft,TrustAll,0,0,0,1,1,1,1,1,2,1,3,13,4,6,2,1,3,2,58,2,1
2551,289473461,1,WorkingClass,Refused/DNt,TrustNone,0,0,0,0,3,2,3,2,3,2,1,3,3,5,3,1,3,3,95,6,1
2552,135647896,3,UpperClass,Center,TrustNone,0,0,0,1,2,1,1,1,1,1,3,0,1,3,3,1,2,3,63,2,7
2553,193966056,3,MiddleClass,Center,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,2,2,6,1,2,2,2,62,4,3
2554,430497155,2,MiddleClass,Left,TrustNone,0,0,0,0,2,1,1,2,3,1,2,0,2,7,2,1,1,2,24,5,7
2555,361877339,1,MiddleClass,Right,TrustWebOnly,0,0,0,0,2,2,2,1,3,2,1,11,9,3,4,2,3,2,75,5,8
2556,394269264,1,LowerMiddle,Left,TrustAll,0,0,0,1,2,2,2,1,2,1,1,12,4,10,2,2,1,3,71,1,8
2557,-4560473,1,WorkingClass,Center,TrustNone,1,0,0,0,2,2,2,2,3,2,1,1,4,1,4,1,9,3,95,3,4
2558,486721153,1,UpperClass,Refused/DNt,TrustAll,0,0,0,1,2,2,1,2,1,2,1,16,2,5,1,1,9,2,101,2,1
2559,460554265,3,WorkingClass,Right,TrustNone,0,0,0,1,1,2,1,2,2,1,3,10,5,7,4,1,3,2,26,4,6
2560,459801802,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,3,2,2,3,1,3,2,32,6,4
2561,359001108,3,UpperMiddleClass,FarRight,TrustAll,0,0,0,1,1,1,2,1,1,1,3,3,5,6,3,2,3,3,47,4,4
2562,476885703,5,MiddleClass,Left,TrustNone,0,0,0,1,2,2,2,1,1,1,5,0,4,4,2,1,3,2,70,5,1
2563,157246598,3,MiddleClass,Right,TrustAll,0,0,0,1,2,1,3,1,2,2,3,3,2,6,1,1,3,3,28,5,4
2564,415774128,3,MiddleClass,Center,TrustAll,0,0,0,1,1,2,1,1,2,2,3,9,2,3,2,2,1,2,25,2,5
2565,436565191,2,UpperClass,FarRight,TrustAll,0,0,0,1,1,1,1,1,3,1,2,0,1,3,2,1,3,2,70,5,1
2566,49764236,4,MiddleClass,Center,TrustNone,1,0,1,1,2,2,2,2,3,3,4,8,1,98,4,1,3,2,14,4,7
2567,231389943,3,LowerMiddle,Left,TrustAll,0,0,0,1,1,2,3,1,2,2,3,2,1,6,3,1,3,2,67,1,5
2568,52032188,1,UpperClass,Left,TrustNone,1,0,0,0,2,2,2,1,3,3,1,13,3,8,3,1,1,3,85,5,7
2569,153275124,3,UpperMiddleClass,Left,TrustAll,0,0,0,1,2,1,2,1,2,1,3,2,2,2,3,1,3,2,17,4,5
2570,421316217,1,WorkingClass,Refused/DNt,TrustNone,1,0,0,0,2,2,3,2,3,3,1,1,9,97,4,2,9,3,100,6,4
2571,277561450,1,MiddleClass,Center,TrustTrad,0,0,0,1,3,1,2,1,2,2,1,2,2,1,4,2,2,3,63,6,3
2572,470686372,1,WorkingClass,Refused/DNt,Other,1,0,0,0,2,2,2,2,3,3,1,4,5,3,1,1,9,3,98,5,5
2573,295332030,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,10,2,5,1,1,3,2,61,4,4
2574,453414299,3,UpperMiddleClass,Left,TrustAll,0,0,0,1,1,1,1,2,2,1,3,5,2,6,1,1,3,1,77,6,1
2575,210700277,3,WorkingClass,Left,TrustNone,0,0,0,0,2,3,3,2,3,2,3,0,2,4,3,2,1,3,14,5,6
2576,35421963,1,LowerMiddle,Center,TrustNone,0,0,0,0,1,3,3,2,3,2,1,4,1,4,4,2,2,1,86,1,8
2577,-19091093,2,WorkingClass,Center,TrustWebOnly,1,0,0,0,2,2,3,2,3,2,2,0,3,98,2,1,3,3,35,4,6
2578,131800941,2,WorkingClass,Right,TrustTrad,0,0,0,1,1,2,2,1,3,1,2,0,3,4,2,1,3,1,48,5,7
2579,282366719,3,WorkingClass,Center,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,3,2,2,3,1,3,1,13,4,1
2580,284174805,3,UpperMiddleClass,Refused/DNt,TrustNone,0,0,0,0,2,2,2,2,2,1,3,2,5,2,2,1,1,2,87,3,5
2581,188077813,3,MiddleClass,Left,TrustAll,0,0,0,1,2,1,2,1,2,1,3,3,3,3,2,1,2,2,34,3,4
2582,411738643,3,MiddleClass,Right,TrustTrad,0,0,0,1,1,1,1,1,2,2,3,13,2,5,2,1,3,2,58,3,8
2583,180877259,1,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,1,1,2,1,1,13,2,5,3,1,3,2,90,4,8
2584,251684985,3,MiddleClass,Right,TrustTrad,0,0,0,1,1,1,2,1,2,2,3,13,1,6,3,1,3,1,35,3,4
2585,74803699,3,UpperClass,Left,TrustTrad,1,0,0,1,2,1,2,1,2,1,3,13,2,1,4,1,2,2,63,1,1
2586,192370235,3,MiddleClass,Left,TrustNone,0,0,0,0,2,2,1,2,3,3,3,0,2,8,4,2,2,2,100,3,7
2587,431112814,3,MiddleClass,Right,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,16,2,3,4,2,3,3,10,2,2
2588,472459099,3,UpperMiddleClass,Right,TrustTrad,0,0,0,1,1,2,1,1,2,2,3,9,5,9,2,2,1,3,37,4,4
2589,355181045,3,MiddleClass,Left,TrustAll,0,0,0,1,1,1,2,1,2,2,3,0,2,4,2,1,2,3,30,4,3
2590,299376888,3,WorkingClass,Left,TrustAll,0,0,0,1,2,2,2,2,2,2,3,2,4,2,4,2,3,2,78,5,4
2591,438051451,3,MiddleClass,Center,TrustTrad,0,0,0,1,1,2,1,1,2,1,3,2,5,3,1,1,3,3,86,4,6
2592,222023749,3,WorkingClass,Refused/DNt,TrustNone,0,0,0,0,3,2,1,2,3,2,3,9,9,5,2,2,3,3,67,5,5
2593,100372362,2,WorkingClass,Refused/DNt,Other,0,0,0,1,1,2,2,1,1,2,2,3,2,3,2,1,3,2,95,5,7
2594,97488831,3,LowerMiddle,Center,TrustWebOnly,0,0,0,0,3,1,3,1,2,1,3,0,2,10,1,1,1,3,32,4,7
2595,396312132,3,LowerMiddle,Left,TrustNone,0,0,0,1,2,1,3,3,2,2,3,14,2,6,2,1,3,2,25,4,6
2596,88856722,1,LowerMiddle,Center,TrustNone,0,0,0,0,3,1,1,2,2,1,1,5,4,98,2,1,2,2,89,4,6
2597,457994015,1,LowerMiddle,Left,TrustTrad,0,0,0,1,1,1,2,1,1,1,1,0,1,3,3,1,3,2,54,4,4
2598,363143803,3,UpperMiddleClass,Center,TrustAll,1,0,0,1,2,2,3,3,3,2,3,6,3,6,3,2,1,3,91,4,6
2599,396879228,1,WorkingClass,Left,TrustAll,1,0,0,0,2,2,3,1,3,2,1,0,2,3,3,2,1,2,93,4,4
2600,411647859,3,LowerMiddle,FarLeft,TrustNone,0,0,0,1,2,2,1,1,2,1,3,19,9,4,4,1,1,3,38,6,2
2601,41438614,3,WorkingClass,Center,TrustNone,1,0,0,0,2,2,2,3,3,3,3,12,2,1,4,1,3,3,75,6,2
2602,-21980613,2,WorkingClass,FarLeft,TrustNone,0,0,0,0,3,2,1,2,1,1,2,3,2,5,4,2,1,1,82,6,7
2603,416452826,1,LowerMiddle,Left,TrustTrad,0,0,0,1,1,2,2,1,1,2,1,1,4,1,4,2,1,2,31,2,7
2604,306930550,1,MiddleClass,Center,TrustWebOnly,0,0,0,1,1,1,1,1,2,2,1,3,2,3,1,1,3,2,81,5,3
2605,463803294,2,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,1,2,2,8,1,5,2,1,3,3,46,2,3
2606,261176308,2,LowerMiddle,FarRight,TrustNone,0,0,0,0,2,1,1,1,2,1,2,4,5,1,2,1,2,3,64,3,1
2607,465473281,3,WorkingClass,Center,TrustTrad,0,0,0,1,1,1,1,1,2,1,3,17,2,9,2,1,3,3,83,5,7
2608,305025370,3,MiddleClass,Right,TrustTrad,0,0,0,1,2,1,1,1,2,2,3,13,2,4,2,1,3,1,44,5,6
2609,301307720,3,MiddleClass,Center,TrustAll,0,0,0,1,1,1,2,1,3,1,3,10,4,3,4,1,2,2,75,4,3
2610,480208641,3,MiddleClass,Left,TrustAll,0,0,0,1,1,2,1,1,1,1,3,18,3,1,3,1,3,3,63,5,1
2611,422466091,1,WorkingClass,Left,TrustNone,1,0,0,0,3,1,2,2,2,2,1,14,2,98,3,1,1,2,16,5,7
2612,470673179,3,MiddleClass,FarLeft,TrustTrad,0,0,0,1,1,1,1,1,1,2,3,1,2,5,2,1,3,2,85,3,6
2613,250150634,3,LowerMiddle,Right,TrustNone,0,0,0,1,1,1,2,2,1,1,3,13,1,10,2,1,1,2,90,2,2
2614,293687091,3,WorkingClass,FarLeft,TrustWebOnly,0,0,0,0,3,2,3,2,2,2,3,3,4,3,2,1,3,2,85,6,6
2615,257657665,3,UpperMiddleClass,Left,TrustTrad,0,0,0,1,1,1,2,1,2,1,3,10,4,9,3,1,1,2,36,2,7
2616,269248766,2,WorkingClass,Refused/DNt,TrustAll,0,0,0,1,3,2,2,1,3,3,2,0,3,1,3,2,1,3,47,1,1
2617,180113879,3,MiddleClass,Left,TrustTrad,0,0,0,0,1,1,2,1,2,1,3,0,4,3,1,1,2,1,69,2,6
2618,193251517,1,MiddleClass,FarRight,TrustWebOnly,1,0,0,1,3,2,2,2,2,1,1,3,3,6,4,1,1,2,25,6,7
2619,440271884,3,UpperMiddleClass,Center,TrustTrad,0,0,0,1,3,1,1,1,2,1,3,4,1,1,1,1,2,3,42,4,8
2620,398659668,3,MiddleClass,Left,TrustTrad,0,0,0,1,1,2,2,1,2,1,3,6,3,1,4,1,3,2,56,3,7
2621,312930011,2,UpperClass,Center,TrustNone,0,0,0,1,1,1,2,1,2,1,2,9,9,4,3,1,2,2,63,3,7
2622,110954896,3,WorkingClass,Refused/DNt,Other,0,0,0,1,1,1,1,1,1,2,3,4,2,4,3,1,3,2,85,3,8
2623,387753157,3,WorkingClass,Right,TrustTrad,0,0,0,1,2,1,1,1,1,2,3,2,2,1,3,2,2,2,65,1,5
2624,282527960,3,MiddleClass,Right,TrustNone,0,0,0,0,2,1,2,1,2,2,3,7,3,3,2,2,3,2,78,3,4
2625,354675536,3,WorkingClass,Center,TrustNone,1,0,0,0,3,2,2,2,2,3,3,15,9,9,4,1,9,3,96,5,6
2626,169127651,4,LowerMiddle,Left,TrustTrad,0,0,0,1,1,1,1,1,2,2,4,15,2,9,3,1,2,2,59,3,3
