,Unnamed: 0,d73_4,qa10_3,qd5_14,qa4a_5,qa2a_4,polintr_4,qa2a_5,d40b,qa6b_3,qa13_2,qa4a_4,d40a_r,d40abc_r3,qa4a_9,qa4a_13,qa2a_6,d70,qa3a_11,qa16,sd22_1,d8,d40b_r,qa19,d62_4,polintr_1,qd5_6,qa6b_1,d62_2,netuse,qa3a_17,qc1a_4,d8r2,d78,d9r,qd5_15,d40c,d40abc_r1,sd22t7,d40abc_r4,qa4a_12,qa4a_17,d71_2,qc1a_1,qa1a_4,qa18_5,qa4a_18,qc1a_3,qa17,qd5_2,d62_1,sd22t3,qa3a_4,d71_1,qa4a_15,d9,d40abc_r2,qd5_1,qd1,qa2a_1,qd8_3,qa14,qa4a_1,sd22t8,qa1a_5,qa10_2,qa3a_3,qa4a_19,qa3a_10,qa7_1,qa3a_2,qa3a_5,qd5_16,qa3a_8,qa3a_14,d73_2,d40c_r,d8r1,qd5_12,sd22t6,qd5_9,d73_1,qa4a_16,d62_3,qa3a_16,qa13_1,qd5_10,qa8_1,qa6b_10,qd5_8,qa2a_3,qa1a_6,qa3a_15,qa4a_6,d71_3,sd22t2,qa1a_2,qc1a_2,qd5_13,qa18_3,qd8_4,qd8_1,qa3a_18,qa3a_9,d40a,qa6b_8,polintr_3,qa3a_13,d7,qa4a_11,d60,sd22t4,qd5_7,qa3a_6,qd2,qa4a_3,polintr_2,qa2a_2,qa4a_14,qa2a_7,qa1a_3,qa10_1,qd5_5,d25,sd22t5,qa3a_1,qd5t,qd8_2,qa1a_1,sd22_2,qd5_11,qa3a_12,qa8_2,qd5_4,sd22t1,d7r,qa18_1,qd5_3,d62t,qa18_2,d73_3,qa4a_7,sd18a,qa4a_10,qa7_2,qa1a_7,qa4a_2
2393,2393,1.0,2,0,0,3,0,1,0.0,1,2,0,2.0,0.0,0,0,3,1,1,1,2,19,0.0,6,1,1,0,1,1,1,0,2,4,2,23,0,0.0,0.0,0,0.0,0,0,2,2,2,1,0,1,2,0,1,0,0,1,0,409,0.0,0,2,1,4,3,0,0,2,1,0,0,0,1,0,0,0,0,0,1.0,1.0,9,0,1,0,1.0,0,1,0,4,0,1,1,1,1,2,0,0,2,0,2,2,0,2,2,3,0,0.0,2.0,1,0,0,4,0,3,0,1,0,2,1,0,1,0.0,1,3,2,1,3.0,0,0,1,1,2,1,0,1,1,0,1,2,2,1,1,3,1.0,0,2,0,1,2,0
2394,2394,1.0,2,0,0,1,0,2,0.0,1,2,0,2.0,0.0,0,1,3,2,1,3,2,9,1.0,1,2,0,0,2,1,1,0,2,8,2,8,0,0.0,0.0,0,1.0,0,0,2,2,3,1,0,2,2,0,4,0,0,1,0,479,1.0,1,3,2,1,4,0,0,2,2,0,0,0,1,0,0,0,0,0,1.0,0.0,98,1,0,1,1.0,0,1,0,4,0,1,1,1,3,3,0,0,1,0,3,3,0,1,2,2,0,0.0,2.0,2,0,0,14,0,3,0,1,0,3,1,1,3,1.0,1,3,2,0,3.0,0,0,1,1,2,1,0,0,1,0,1,1,3,0,1,5,1.0,0,2,0,1,2,0
2395,2395,1.0,3,0,0,2,0,2,1.0,2,1,0,1.0,0.0,0,0,1,1,1,2,3,28,0.0,3,2,0,0,2,6,1,0,4,2,6,8,0,0.0,1.0,0,1.0,0,0,1,1,3,2,0,3,4,1,5,0,0,2,1,487,0.0,0,5,3,3,6,0,0,3,3,0,0,0,1,0,0,0,0,0,1.0,1.0,98,0,0,0,1.0,0,1,0,3,0,2,1,0,3,3,0,0,3,0,3,2,0,1,4,2,0,0.0,4.0,3,1,0,2,0,2,0,0,0,3,0,1,2,0.0,1,2,2,1,2.0,0,0,1,2,1,1,0,0,1,0,1,1,1,0,1,1,2.0,0,2,0,1,2,0
2396,2396,1.0,2,0,0,3,0,1,0.0,1,1,0,1.0,0.0,0,0,3,2,1,1,1,27,0.0,1,1,0,0,2,1,1,0,2,3,3,19,0,1.0,1.0,0,1.0,0,0,2,1,2,3,1,2,3,1,1,0,0,1,0,136,0.0,0,3,3,2,4,1,0,2,2,0,0,0,2,1,1,0,0,0,1.0,1.0,9,0,0,0,1.0,1,1,0,4,0,1,2,1,1,3,0,0,1,0,1,1,0,1,2,3,0,0.0,1.0,2,0,0,1,0,3,0,1,0,3,0,0,1,0.0,2,1,2,1,3.0,0,0,0,2,2,1,0,1,1,1,1,1,4,1,1,3,1.0,0,3,0,1,3,0
2397,2397,1.0,3,0,0,4,0,2,2.0,1,2,0,2.0,0.0,0,0,1,2,1,4,1,25,2.0,1,1,0,0,1,1,1,0,2,3,3,6,0,0.0,0.0,0,0.0,0,0,2,1,2,1,0,1,3,0,2,0,0,1,0,33,0.0,1,3,1,2,4,0,0,1,5,0,0,0,1,0,1,0,0,0,2.0,0.0,3,0,1,0,2.0,0,1,0,4,0,1,1,1,1,2,0,0,2,0,4,1,0,2,2,2,0,0.0,2.0,2,0,0,10,0,3,1,0,0,2,0,0,2,1.0,3,2,3,1,1.0,0,0,1,2,1,1,0,1,2,0,1,1,2,1,1,1,2.0,0,2,0,1,2,0
2398,2398,1.0,2,0,0,2,0,3,1.0,1,2,0,3.0,0.0,0,0,3,1,1,2,1,90,0.0,3,5,0,0,1,2,1,0,2,2,3,8,0,6.0,0.0,0,0.0,0,0,2,1,2,1,0,1,3,0,1,0,0,2,0,309,0.0,0,2,3,2,4,0,0,2,3,0,0,0,1,0,0,0,0,1,1.0,0.0,9,0,1,1,1.0,1,2,0,2,0,2,1,0,1,3,0,0,3,0,1,2,0,2,2,3,0,0.0,3.0,1,0,0,0,0,3,0,1,0,3,1,0,1,0.0,2,2,2,1,3.0,0,0,1,2,2,2,0,0,1,0,1,3,3,1,1,2,1.0,0,1,0,1,2,0
2399,2399,4.0,5,0,0,3,1,2,0.0,1,1,0,2.0,0.0,0,0,3,3,1,2,2,26,0.0,3,7,0,0,2,6,1,0,3,2,3,1,0,0.0,0.0,0,0.0,0,0,3,1,3,1,0,4,3,1,5,1,0,3,0,390,0.0,1,3,3,3,4,0,1,5,3,0,0,0,2,0,0,0,0,0,2.0,0.0,5,0,0,0,3.0,1,1,0,2,0,2,2,0,4,3,0,0,3,0,3,2,0,2,5,3,0,0.0,3.0,2,0,0,1,0,3,0,1,0,3,0,0,2,0.0,3,3,2,0,2.0,0,1,0,2,2,2,0,0,1,0,1,1,1,0,1,1,2.0,0,3,1,1,2,0
2400,2400,1.0,2,0,0,4,0,1,0.0,1,1,0,3.0,0.0,0,1,3,2,1,2,1,10,0.0,1,1,0,1,1,1,1,0,2,2,2,6,0,0.0,0.0,0,1.0,1,0,2,3,1,1,1,1,2,0,1,0,0,1,0,329,0.0,0,2,1,3,3,0,0,2,1,0,0,0,1,0,0,0,1,0,1.0,0.0,9,0,0,0,1.0,0,1,0,4,0,1,1,0,1,3,0,0,2,0,3,1,0,1,2,3,0,0.0,2.0,1,0,0,2,0,3,0,1,0,3,0,1,1,0.0,1,3,2,1,2.0,1,0,1,2,2,1,0,0,1,0,1,1,4,1,1,3,2.0,0,1,0,1,2,0
2401,2401,1.0,2,0,0,3,0,2,2.0,1,2,0,3.0,0.0,0,0,3,3,0,2,2,26,0.0,1,1,0,0,2,6,1,0,1,2,3,7,0,0.0,0.0,0,1.0,0,0,2,3,3,1,1,2,1,1,1,0,0,2,0,371,0.0,0,3,3,2,4,0,0,3,3,1,0,0,1,0,0,0,0,0,1.0,0.0,3,0,1,0,2.0,0,1,0,4,0,1,1,0,1,3,1,0,2,0,4,2,0,3,1,1,0,0.0,2.0,1,0,0,3,0,3,0,0,0,3,0,1,1,0.0,3,3,4,0,2.0,0,0,1,3,2,2,0,0,2,0,1,1,4,1,1,3,1.0,0,3,0,1,2,0
2402,2402,3.0,2,0,1,3,0,2,1.0,1,2,0,2.0,0.0,0,0,3,2,1,1,2,8,0.0,3,2,0,0,1,6,6,0,3,2,3,5,0,1.0,0.0,0,1.0,0,0,2,1,1,3,0,3,3,0,1,0,0,1,0,44,0.0,0,2,1,3,4,0,0,2,3,0,0,0,1,0,0,0,0,0,3.0,0.0,2,0,1,0,1.0,0,1,0,3,0,2,1,1,3,3,0,0,2,0,4,2,0,1,2,1,0,0.0,2.0,2,0,0,16,0,3,0,0,0,2,1,1,2,0.0,1,3,2,1,1.0,0,0,1,1,5,1,0,1,1,0,1,1,2,1,1,3,1.0,0,1,0,1,4,0
2403,2403,0.0,2,0,0,3,0,3,1.0,1,2,0,2.0,0.0,0,0,3,2,0,2,1,22,0.0,1,1,0,1,2,1,6,0,1,3,2,5,0,0.0,0.0,0,0.0,0,0,2,1,2,2,0,1,2,0,1,0,0,1,0,421,0.0,0,2,3,3,4,0,0,2,3,0,0,0,1,0,0,0,0,0,2.0,0.0,9,0,0,0,1.0,0,1,0,4,0,2,1,1,1,2,0,0,2,1,2,3,0,2,2,3,0,0.0,3.0,1,0,0,0,0,3,1,0,0,3,1,0,1,0.0,1,4,2,0,2.0,1,0,1,2,2,2,0,0,2,0,1,3,1,1,1,4,1.0,0,2,0,1,2,0
2404,2404,1.0,3,0,0,4,0,3,0.0,1,2,0,2.0,0.0,0,0,1,2,1,2,2,23,0.0,3,6,0,0,2,1,5,0,2,2,3,6,0,0.0,1.0,0,0.0,0,0,2,2,5,2,0,4,4,0,1,0,0,1,1,-7,0.0,0,2,3,3,4,0,0,2,3,0,0,0,2,0,0,0,0,0,1.0,0.0,5,0,1,0,2.0,0,1,0,2,0,1,2,0,2,3,0,0,3,0,3,3,0,1,2,2,0,1.0,2.0,2,0,0,1,0,2,0,0,0,3,1,1,1,0.0,2,1,1,1,1.0,1,1,0,1,4,2,0,1,3,0,1,1,1,0,1,1,2.0,0,1,0,3,2,0
2405,2405,1.0,2,0,0,3,0,3,0.0,1,2,0,3.0,0.0,0,0,2,3,1,2,2,30,0.0,1,2,1,0,2,6,1,0,1,4,2,4,0,0.0,0.0,0,1.0,0,0,2,2,1,1,0,2,2,0,1,1,1,1,0,424,1.0,0,3,1,4,5,0,0,2,1,0,0,0,1,0,0,0,1,0,1.0,0.0,98,0,1,1,1.0,0,1,0,1,0,1,1,0,1,3,0,0,2,0,2,3,0,1,3,1,0,1.0,4.0,1,0,0,8,0,3,0,1,0,2,1,0,1,0.0,1,2,2,0,3.0,1,1,0,2,2,2,0,1,1,0,1,3,2,1,1,5,1.0,0,4,0,1,2,0
2406,2406,1.0,2,0,0,3,0,2,1.0,2,1,0,2.0,0.0,0,0,2,3,1,1,1,27,0.0,3,1,0,0,2,3,1,0,2,2,3,5,0,0.0,0.0,0,0.0,0,0,2,2,2,2,1,3,3,1,1,0,0,1,0,371,1.0,0,4,3,2,4,1,0,5,1,0,0,0,1,1,0,0,0,0,1.0,1.0,4,0,1,0,2.0,0,1,0,3,0,2,3,0,1,3,0,0,2,0,2,1,0,4,4,1,0,0.0,3.0,2,0,0,0,0,2,0,0,0,2,1,1,1,0.0,3,2,3,1,3.0,0,0,1,1,2,2,0,0,2,0,1,1,4,0,1,4,2.0,0,3,0,1,3,0
2407,2407,1.0,2,0,0,3,0,2,1.0,1,1,0,2.0,0.0,0,1,3,2,0,1,2,28,0.0,3,2,0,0,2,7,1,0,3,2,1,7,1,0.0,1.0,0,0.0,0,0,2,1,2,4,0,1,3,1,1,1,0,3,0,198,0.0,0,3,3,2,4,0,0,5,1,0,0,0,1,1,0,0,0,0,1.0,0.0,8,0,1,1,1.0,1,1,0,4,0,2,1,1,1,2,0,0,3,0,3,1,0,5,2,1,0,0.0,1.0,2,0,0,10,0,3,1,0,0,3,0,1,1,0.0,1,4,2,0,2.0,0,0,1,1,2,2,0,1,2,0,1,2,1,0,1,4,2.0,0,2,0,1,2,0
2408,2408,1.0,2,0,0,3,0,3,0.0,1,2,0,2.0,0.0,0,1,3,1,0,1,1,104,0.0,1,5,0,0,2,1,1,0,2,4,2,7,0,0.0,1.0,0,0.0,0,0,1,1,1,1,0,2,3,1,1,0,0,1,0,345,1.0,0,2,1,3,2,0,0,1,2,0,0,0,1,0,0,0,0,0,1.0,0.0,9,0,1,1,1.0,0,1,0,4,0,1,1,1,1,2,0,0,1,0,2,1,0,2,1,2,0,1.0,4.0,1,0,0,1,0,3,0,1,0,3,0,0,1,0.0,1,2,2,1,2.0,1,0,1,1,2,2,0,0,1,0,1,1,4,1,1,3,1.0,0,1,0,1,2,0
2409,2409,2.0,4,0,1,3,1,2,3.0,3,1,0,2.0,0.0,0,0,3,4,1,3,2,28,0.0,3,1,0,0,2,6,1,0,2,2,3,4,0,0.0,0.0,1,0.0,0,0,3,1,3,5,0,3,3,1,2,0,0,3,0,452,0.0,0,4,2,1,4,0,0,3,3,1,0,0,2,0,0,0,0,0,2.0,1.0,5,0,0,0,2.0,0,1,0,1,0,2,2,0,2,4,0,0,2,1,3,1,0,4,5,1,0,0.0,1.0,2,0,1,10,0,1,0,0,0,4,0,1,1,0.0,3,3,4,0,3.0,0,0,0,4,4,2,0,0,2,0,0,5,1,0,1,1,2.0,0,3,0,1,4,0
2410,2410,2.0,3,0,0,3,0,2,0.0,1,2,0,4.0,0.0,0,0,3,3,0,3,2,7,0.0,3,1,0,0,2,1,6,0,2,2,6,3,0,0.0,1.0,0,0.0,0,0,3,1,5,4,0,3,1,0,1,0,0,3,0,424,1.0,0,4,3,3,4,0,0,4,3,0,0,0,2,0,0,0,0,0,2.0,0.0,2,0,0,0,2.0,0,1,0,1,0,2,2,0,2,3,0,0,3,1,1,2,0,2,5,2,0,0.0,3.0,2,0,0,12,0,3,0,0,0,3,1,1,3,0.0,1,2,4,0,2.0,0,0,0,3,4,2,0,0,3,0,1,5,1,0,1,1,1.0,0,4,0,2,3,0
2411,2411,1.0,2,0,0,3,0,2,1.0,1,2,1,2.0,0.0,1,0,3,2,1,2,1,37,0.0,1,1,0,0,1,1,1,0,2,2,2,8,0,0.0,1.0,0,0.0,0,0,2,1,2,1,0,3,2,1,1,0,0,3,0,-9,0.0,0,2,3,2,4,0,0,2,3,0,0,0,1,0,0,0,0,0,2.0,0.0,9,0,1,0,1.0,0,1,0,3,0,1,1,0,3,2,0,0,3,0,3,2,0,1,1,2,0,0.0,4.0,1,0,0,9,0,3,0,0,0,3,0,0,1,0.0,1,3,2,0,2.0,0,0,1,2,1,1,0,1,1,0,1,1,4,0,1,3,1.0,0,2,0,1,1,1
2412,2412,1.0,3,0,1,3,0,2,0.0,2,1,0,1.0,0.0,0,0,2,1,1,3,3,5,0.0,1,6,0,0,2,1,1,0,3,2,3,4,0,0.0,1.0,0,0.0,0,0,2,4,3,5,0,4,2,1,1,0,1,2,0,179,0.0,0,3,3,1,4,0,0,4,3,1,0,0,1,0,0,0,0,0,2.0,0.0,5,0,1,0,2.0,1,6,0,1,0,2,2,0,4,3,0,0,2,1,4,1,0,2,2,2,0,0.0,4.0,2,0,1,0,0,7,0,0,1,4,1,1,2,1.0,1,3,4,0,3.0,0,1,0,4,3,2,0,0,2,0,1,1,1,0,2,1,3.0,0,3,0,1,2,0
2413,2413,1.0,2,0,0,3,0,2,0.0,1,2,0,2.0,0.0,0,0,3,2,0,1,1,34,0.0,1,5,0,0,1,1,1,0,2,3,2,9,0,0.0,0.0,0,0.0,1,0,2,1,1,1,0,1,2,0,1,0,0,3,0,421,0.0,0,3,1,4,4,0,0,2,2,0,0,0,1,0,0,0,0,1,1.0,0.0,9,0,0,0,1.0,0,1,0,4,0,1,1,1,1,2,0,0,2,0,2,1,0,1,2,1,0,1.0,2.0,1,1,0,8,0,3,0,1,0,3,0,0,1,0.0,1,1,2,1,2.0,0,1,1,1,2,1,0,1,1,0,1,1,3,0,1,3,1.0,0,2,0,1,2,0
2414,2414,2.0,4,0,0,4,0,2,0.0,2,1,0,1.0,0.0,0,0,2,2,1,4,3,24,0.0,4,1,0,0,2,6,1,0,2,2,3,2,0,1.0,0.0,0,0.0,0,0,1,1,3,2,0,3,5,1,1,0,0,2,0,478,1.0,0,3,1,1,4,0,0,2,4,0,0,0,1,1,0,0,0,0,2.0,1.0,2,0,0,0,2.0,0,2,0,1,0,2,2,0,2,3,0,0,1,0,4,2,0,2,1,1,0,0.0,2.0,2,0,0,11,0,3,0,0,0,3,0,1,2,0.0,2,3,4,0,3.0,0,0,1,4,3,1,0,0,2,0,1,3,1,0,3,1,2.0,0,4,0,3,3,0
2415,2415,4.0,4,0,0,2,0,2,1.0,1,3,0,1.0,0.0,0,0,4,2,0,3,2,27,0.0,4,2,0,0,2,6,1,0,1,2,3,4,0,0.0,0.0,0,0.0,0,0,3,1,4,4,0,2,3,1,1,0,0,3,0,-68,0.0,0,2,1,2,4,0,1,2,3,1,0,0,1,0,0,0,0,0,2.0,1.0,2,0,0,0,4.0,0,1,0,4,0,2,2,0,4,3,0,0,2,1,4,1,0,5,2,2,0,0.0,2.0,2,0,0,13,0,1,0,0,0,4,0,1,2,1.0,1,3,4,1,3.0,0,0,0,1,3,2,0,0,2,0,1,1,5,0,1,2,2.0,0,3,0,1,3,0
2416,2416,1.0,3,0,0,4,1,2,0.0,1,2,0,2.0,0.0,0,0,3,2,1,1,2,33,0.0,1,1,0,0,2,2,6,0,2,2,1,10,0,0.0,0.0,0,0.0,0,0,3,2,4,2,0,4,3,1,1,0,0,1,0,399,1.0,0,2,1,1,2,0,0,3,2,0,0,0,2,0,0,0,1,0,1.0,1.0,98,0,0,0,1.0,0,1,0,1,0,1,1,0,1,2,1,0,2,0,2,3,0,1,2,3,0,999.0,2.0,2,0,0,3,0,1,0,1,0,2,1,0,2,0.0,3,1,2,0,2.0,0,0,1,2,3,2,0,0,1,0,1,2,4,0,1,4,1.0,0,1,0,1,1,1
2417,2417,1.0,3,0,0,1,1,2,1.0,1,2,0,1.0,0.0,0,0,3,2,0,3,2,26,0.0,3,5,0,0,2,1,1,0,3,8,3,8,0,0.0,0.0,0,0.0,0,0,3,2,2,3,0,4,3,0,1,0,0,2,0,257,0.0,0,3,1,3,4,0,0,2,2,0,0,0,1,0,0,0,0,0,1.0,2.0,6,0,0,0,0.0,0,1,0,2,0,2,2,0,1,3,0,0,3,0,2,1,0,2,2,1,0,0.0,2.0,2,0,0,5,0,3,0,0,1,3,0,1,1,0.0,3,3,3,0,3.0,0,0,0,2,2,1,0,0,2,0,1,1,4,0,1,1,2.0,0,3,0,1,2,0
2418,2418,2.0,2,0,0,3,1,2,1.0,2,2,0,2.0,0.0,0,0,1,3,1,2,3,19,0.0,4,1,1,0,2,6,1,0,4,7,3,7,0,0.0,0.0,0,0.0,0,0,3,1,3,2,0,3,3,0,1,1,0,1,0,456,0.0,0,2,3,3,4,0,0,2,3,1,0,0,1,1,0,0,0,0,3.0,0.0,8,0,1,1,2.0,0,1,0,1,0,2,2,1,3,3,0,0,3,0,3,2,0,3,2,1,0,0.0,2.0,2,0,0,1,0,1,0,0,0,3,0,0,3,1.0,3,1,4,0,2.0,0,0,1,3,3,1,0,0,2,0,1,1,1,0,1,5,2.0,0,2,0,2,3,0
2419,2419,2.0,3,0,1,2,0,2,0.0,2,1,0,1.0,0.0,0,0,3,3,1,2,3,107,3.0,3,1,0,0,2,6,1,0,4,8,3,4,0,1.0,0.0,1,0.0,0,0,3,1,3,3,0,3,5,0,6,1,0,3,0,148,1.0,0,3,3,5,6,0,0,2,2,1,0,0,2,0,0,0,0,0,2.0,0.0,6,0,0,0,2.0,1,6,0,1,0,2,3,0,4,4,0,0,2,0,4,3,0,1,5,5,0,0.0,1.0,2,0,0,9,0,1,0,0,0,2,1,0,3,0.0,4,3,4,0,1.0,0,1,0,3,4,3,0,0,2,0,1,3,1,1,1,1,4.0,0,4,0,2,4,0
2420,2420,1.0,3,0,0,1,1,2,1.0,1,1,0,2.0,0.0,0,0,3,3,1,3,2,29,0.0,1,5,0,0,2,6,1,0,3,8,2,8,0,1.0,0.0,0,0.0,0,0,2,2,2,1,0,3,2,1,1,0,0,1,0,185,0.0,0,3,3,3,4,0,0,2,3,0,0,0,1,0,0,0,0,0,1.0,0.0,8,0,0,1,2.0,0,1,0,4,0,2,1,0,2,4,0,0,3,0,1,3,0,2,2,3,0,0.0,2.0,2,0,0,8,0,3,0,1,0,2,0,1,3,0.0,3,2,4,0,3.0,0,0,1,2,2,1,0,0,2,0,1,1,1,0,1,3,1.0,0,2,0,1,1,0
2421,2421,1.0,3,0,0,3,0,2,1.0,1,2,0,2.0,0.0,0,0,3,2,0,2,1,25,0.0,1,5,0,0,2,6,1,0,2,2,2,0,0,1.0,0.0,0,0.0,0,0,2,1,5,1,0,3,2,0,1,0,0,2,0,470,0.0,0,2,1,5,5,0,0,2,3,0,0,0,2,0,0,0,0,0,3.0,0.0,3,0,1,0,0.0,0,1,0,4,0,1,1,1,1,3,0,0,2,0,2,1,0,2,2,2,0,0.0,4.0,1,0,0,10,0,3,0,1,0,2,0,0,1,0.0,1,1,4,0,2.0,0,0,1,2,2,2,0,1,1,0,1,1,4,1,1,3,3.0,0,1,0,1,2,0
2422,2422,2.0,3,0,1,3,0,2,1.0,1,1,0,2.0,0.0,0,0,2,2,0,2,2,21,0.0,2,6,0,0,2,6,1,0,4,2,3,0,0,0.0,1.0,0,0.0,0,0,3,1,2,1,0,4,3,1,1,1,0,2,0,42,0.0,0,3,3,2,4,1,0,4,1,0,0,0,1,0,0,0,0,0,1.0,1.0,2,0,0,0,2.0,0,6,0,1,0,3,1,0,3,2,0,0,3,1,3,1,0,2,1,5,0,1.0,2.0,3,0,0,13,0,2,0,0,0,3,0,0,2,1.0,2,3,3,0,1.0,0,0,1,5,2,1,0,0,2,0,0,1,1,0,1,1,4.0,0,2,0,1,4,0
2423,2423,2.0,4,0,0,3,0,2,0.0,3,1,0,2.0,0.0,0,0,3,2,0,1,2,23,1.0,1,6,1,0,2,6,5,0,4,2,3,3,0,0.0,0.0,1,1.0,0,0,2,1,3,2,0,3,3,0,7,1,0,1,0,102,1.0,0,3,1,3,4,0,0,4,3,0,0,1,2,0,1,0,0,0,2.0,1.0,5,0,0,0,2.0,0,2,0,4,0,1,3,0,1,3,0,0,2,0,3,2,0,2,1,2,0,0.0,1.0,2,0,0,0,0,2,0,0,0,3,0,0,2,1.0,1,3,2,0,2.0,0,0,1,4,3,3,0,1,1,0,1,1,1,1,3,1,2.0,0,4,0,2,4,0
2424,2424,2.0,3,0,0,3,1,2,0.0,1,2,0,2.0,0.0,0,0,3,3,1,4,1,26,0.0,3,2,0,0,2,6,1,0,3,2,3,1,0,0.0,1.0,0,0.0,0,0,2,1,3,1,0,4,4,0,2,0,0,2,0,-50,0.0,0,2,3,2,4,1,0,2,1,0,0,0,1,0,0,0,0,0,2.0,0.0,5,0,1,1,2.0,0,1,0,1,0,1,2,0,1,3,0,0,2,0,4,1,0,1,2,1,0,0.0,2.0,2,0,0,4,1,2,0,0,0,4,0,0,2,1.0,1,2,2,0,2.0,0,0,0,2,1,2,0,0,2,0,0,1,1,0,1,1,1.0,1,1,0,2,1,0
2425,2425,2.0,3,0,0,2,1,2,0.0,3,1,0,1.0,1.0,0,0,3,3,0,3,3,90,2.0,3,1,0,0,2,1,1,0,4,2,4,4,0,1.0,0.0,0,0.0,0,0,2,3,3,2,0,2,2,1,6,0,0,1,0,73,0.0,0,3,3,2,4,0,1,3,1,0,0,0,1,0,1,0,0,0,2.0,0.0,6,0,1,1,0.0,0,6,0,1,0,2,2,0,3,4,0,0,2,1,4,1,0,2,2,1,0,0.0,2.0,2,0,0,9,0,1,0,0,0,2,0,1,2,0.0,3,3,4,1,2.0,0,0,0,1,4,2,0,0,3,0,0,1,1,1,1,2,2.0,0,2,0,1,3,0
2426,2426,1.0,2,0,1,3,0,1,1.0,2,2,0,2.0,0.0,0,0,1,3,0,2,2,19,0.0,4,6,1,0,2,5,1,0,4,3,3,7,0,1.0,1.0,0,0.0,0,0,1,2,2,1,0,4,3,0,1,0,0,2,0,384,0.0,0,3,1,2,4,0,0,2,3,0,0,1,1,1,0,0,0,0,1.0,0.0,3,0,1,0,1.0,1,1,0,3,0,1,3,1,1,3,0,0,3,0,3,1,0,2,2,4,0,0.0,4.0,2,0,0,1,0,3,0,0,1,3,1,0,2,1.0,1,1,1,0,2.0,1,0,1,2,2,1,0,0,1,0,1,1,3,0,1,3,2.0,0,1,0,1,2,0
2427,2427,1.0,2,0,0,1,0,4,0.0,1,2,0,2.0,0.0,1,0,1,1,1,4,2,25,0.0,1,2,1,0,2,1,1,0,2,2,2,8,0,0.0,1.0,0,1.0,0,0,2,2,1,1,0,2,2,1,1,0,1,2,0,56,0.0,0,4,3,1,4,0,0,2,3,0,0,0,1,0,0,0,0,0,2.0,0.0,5,0,0,0,1.0,1,1,0,1,0,2,1,0,1,3,0,0,2,0,3,1,0,1,2,2,0,0.0,2.0,1,0,1,0,0,1,0,0,0,2,1,1,3,0.0,2,2,2,1,2.0,0,0,1,3,2,1,0,0,2,0,1,3,4,0,1,2,1.0,0,2,0,1,2,0
2428,2428,1.0,2,0,0,1,1,2,0.0,1,2,0,2.0,0.0,1,0,3,3,0,2,1,17,0.0,1,6,0,0,1,4,1,0,1,3,3,5,0,0.0,0.0,0,1.0,0,0,2,1,2,1,0,3,4,1,1,0,0,1,1,-33,0.0,0,2,3,2,4,0,0,2,3,1,0,0,1,0,1,0,0,0,3.0,0.0,5,0,1,0,1.0,0,1,0,4,0,2,2,0,3,2,0,0,2,0,4,1,0,4,2,2,0,0.0,2.0,2,0,0,10,1,2,1,0,0,2,0,0,1,0.0,3,3,1,1,3.0,0,0,1,1,4,3,0,0,1,0,1,1,2,0,1,1,2.0,0,2,0,1,2,0
2429,2429,2.0,3,0,0,2,1,2,1.0,3,1,0,2.0,0.0,0,0,3,4,1,1,2,105,0.0,3,6,0,0,2,6,6,0,1,4,4,4,0,0.0,1.0,0,0.0,0,0,3,1,3,5,0,1,3,1,1,1,0,3,0,297,0.0,0,2,3,2,4,0,0,2,3,0,0,0,2,1,0,0,1,0,2.0,0.0,2,0,0,0,1.0,0,2,0,3,0,2,1,1,2,3,0,0,3,0,4,1,0,1,4,2,0,0.0,2.0,3,0,0,6,0,3,0,0,0,2,0,0,2,0.0,1,3,4,1,3.0,0,0,0,4,2,1,0,0,2,0,1,1,1,0,1,3,1.0,0,3,0,1,3,0
2430,2430,1.0,2,0,0,3,0,1,0.0,1,2,0,2.0,0.0,0,1,1,2,1,3,2,13,0.0,1,1,0,0,2,1,1,0,2,2,2,7,0,0.0,0.0,1,0.0,1,0,2,1,2,1,0,2,3,1,1,0,0,1,0,139,0.0,0,2,1,2,4,0,0,2,1,0,0,0,1,1,0,0,0,0,1.0,0.0,10,0,0,0,2.0,0,1,0,4,1,1,1,1,2,3,0,0,2,0,1,2,0,1,2,2,0,0.0,2.0,1,0,0,8,0,3,0,1,0,2,0,0,1,0.0,1,2,2,0,3.0,0,1,1,1,2,1,0,0,2,0,1,1,3,1,1,4,4.0,0,2,0,1,2,0
2431,2431,1.0,2,0,0,1,0,3,0.0,1,2,0,2.0,0.0,0,0,3,2,1,2,2,37,0.0,1,1,1,0,1,1,1,0,1,3,2,8,0,0.0,0.0,0,0.0,0,0,2,2,2,1,0,2,3,0,1,0,0,2,0,307,0.0,0,2,3,3,4,0,0,2,2,0,0,0,1,0,0,0,1,0,1.0,0.0,9,0,1,0,1.0,0,1,0,4,0,1,1,1,1,3,0,0,2,0,2,1,0,1,2,3,0,0.0,2.0,1,0,0,1,1,3,0,1,0,2,0,1,1,0.0,1,2,2,1,3.0,0,0,1,2,2,1,0,0,1,0,1,1,4,0,1,3,1.0,0,2,0,1,2,0
